"","year","plan_name","state","return_1yr","aal","mva","arr","payroll","payroll_growth_assumption","total_nc_pct","total_proj_adec_pct","refunds","benefit_payments","total_benefits"
"170",2018,"Arkansas Public Employees System (APERS)*","Arkansas",0.1023,1.0694e+10,8602752132,0.0715,1723600000,0.0325,0.1136,0.1879,-13727908,575100000,-588827908
"171",2001,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.029,8.561e+09,7642865577,0.08,1.557e+09,0.045,0.1515,0.1598,-2975138,309030000,-312005138
"172",2002,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.062,9.062e+09,7084325012,0.08,1.628e+09,0.04,0.137,0.1588,-2744684,334150000,-336894684
"173",2003,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.02,9.445e+09,7050355544,0.08,1.683e+09,0.04,0.1296,0.169,-3585188,359980000,-363565188
"174",2004,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.177,1.005e+10,8122004035,0.08,1.748e+09,0.04,0.1295,0.1793,-4017884,386230000,-390247884
"175",2005,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.094,1.0973e+10,8811146753,0.08,1.962e+09,0.04,0.1275,0.1799,-4413077,415040000,-419453077
"176",2006,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.124,1.1623e+10,9868311510,0.08,2.08e+09,0.04,0.1288,0.1816,-6207621,449770000,-455977621
"177",2007,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.191,1.2329e+10,11636934713,0.08,2.191e+09,0.04,0.1277,0.1844,-5179850,484550000,-489729850
"178",2008,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.037,1.3334e+10,11018088336,0.08,2.268e+09,0.04,0.1287,0.1854,-6462122,515560000,-522022122
"179",2009,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.18,1.4019e+10,8802987225,0.08,2.318e+09,0.04,0.129,0.1862,-6406016,564590000,-570996016
"180",2010,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.135,1.4697e+10,9883573998,0.08,2.381e+09,0.04,0.1289,0.1868,-7156349,612770000,-619926349
"181",2011,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.223,1.5521e+10,11894877338,0.08,2.728e+09,0.0325,0.1218,0.1909,-8906441,657080000,-665986441
"182",2012,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.009,1.6139e+10,11483885509,0.08,2.714e+09,0.0325,0.1173,0.188,-9225151,709170000,-718395151
"183",2013,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.143,1.6718e+10,12829565579,0.08,2.727e+09,0.0325,0.1175,0.1886,-11087596,763761250,-774848846
"184",2014,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.19,1.731e+10,14856276668,0.08,2850860174,0.0325,0.1224,0.193,-10485104,822194190,-832679294
"185",2015,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.052,1.8136e+10,15035701312,0.08,2.777e+09,0.0325,0.1225,0.1936,-10774122,916620000,-927394122
"186",2016,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",-0.005,1.8812e+10,14558576731,0.08,2.785e+09,0.0325,0.1229,0.1943,-10145471,983870940,-994016411
"187",2017,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.161,20298442899,16284808244,0.075,2.814e+09,0.0275,0.1285,0.2141,-10874003,1044740000,-1055614003
"188",2018,"Arkansas Teachers Retirement Plan (ATRS)*","Arkansas",0.116,2.0935e+10,17492627740,0.075,2.872e+09,0.0275,0.1286,0.2143,-9455405,1099348000,-1108803405
"189",2001,"California State Teachers Retirement System (CalSTRS)*","California",-0.0912,1.09881e+11,103137630000,0.08,2.0585e+10,0.0425,0.16497,0.17082,-77477000,0,-77477000
"190",2002,"California State Teachers Retirement System (CalSTRS)*","California",-0.0595,1.20829e+11,96709460000,0.08,2.1617e+10,0,0,0,-74025000,0,-74025000
"191",2003,"California State Teachers Retirement System (CalSTRS)*","California",0.0341,1.31777e+11,100372328000,0.08,2.2649e+10,0.0425,0.16838,0.21822,-79513000,0,-79513000
"192",2004,"California State Teachers Retirement System (CalSTRS)*","California",0.1738,1.38254e+11,116061289000,0.08,2.2591e+10,0.0425,0.16829,0.22062,-82456000,0,-82456000
"193",2005,"California State Teachers Retirement System (CalSTRS)*","California",0.1109,1.42193e+11,129523633000,0.08,2.3257e+10,0.0425,0.1682,0.2132,-87969000,0,-87969000
"194",2006,"California State Teachers Retirement System (CalSTRS)*","California",0.1321,1.50872e+11,144212376000,0.08,2.424e+10,0.0425,0.1682,0.20988,-97453000,0,-97453000
"195",2007,"California State Teachers Retirement System (CalSTRS)*","California",0.2103,1.67129e+11,172377918000,0.08,2.5906e+10,0.0425,0.17285,0.21356,-106153000,0,-106153000
"196",2008,"California State Teachers Retirement System (CalSTRS)*","California",-0.0369,1.77734e+11,161498193000,0.08,2.7118e+10,0.0425,0.17328,0.21563,-101778000,0,-101778000
"197",2009,"California State Teachers Retirement System (CalSTRS)*","California",-0.2503,1.85683e+11,118430073000,0.08,2.7327e+10,0.0425,0.17314,0.31859,-105816000,0,-105816000
"198",2010,"California State Teachers Retirement System (CalSTRS)*","California",0.122,1.96315e+11,129768107000,0.0775,2.6275e+10,0.04,0.17713,0.33512,-100125000,0,-100125000
"199",2011,"California State Teachers Retirement System (CalSTRS)*","California",0.231,2.0777e+11,155345815000,0.075,2.6592e+10,0.0375,0.18299,0.32343,-116089000,0,-116089000
"200",2012,"California State Teachers Retirement System (CalSTRS)*","California",0.0184,2.14765e+11,151318057000,0.075,2.6404e+10,0.0375,0.18276,0.34092,-108111000,0,-108111000
"201",2013,"California State Teachers Retirement System (CalSTRS)*","California",0.138,2.22281e+11,166348909000,0.075,2.6483e+10,0.0375,0.18259,0.32879,-104994000,0,-104994000
"202",2014,"California State Teachers Retirement System (CalSTRS)*","California",0.1866,2.31213e+11,190474016000,0.075,2.7486e+10,0.0375,0.18209,0.31106,-107600000,0,-107600000
"203",2015,"California State Teachers Retirement System (CalSTRS)*","California",0.0477,2.41753e+11,191822336000,0.075,2.8013e+10,0.0375,0.1811,0.31149,-87694000,0,-87694000
"204",2016,"California State Teachers Retirement System (CalSTRS)*","California",0.0135,2.66704e+11,189113487000,0.075,2.9826e+10,0.035,0.191,0.3814,-84001000,0,-84001000
"205",2017,"California State Teachers Retirement System (CalSTRS)*","California",0.1344,2.8695e+11,210289900000,0.075,3.1136e+10,0.035,0.20275,0.30472,-115509000,0,-115509000
"206",2018,"California State Teachers Retirement System (CalSTRS)*","California",0.0899,2.97603e+11,224868635000,0.07,3.1884e+10,0.035,0.20181,0.30477,-103886000,NA,NA
"207",2019,"California State Teachers Retirement System (CalSTRS)*","California",0.0682,2.97603e+11,238861888000,0.07,3.5805e+10,NA,0.20181,0.30477,-99893000,NA,NA
"208",2001,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",-0.072,1.49155e+11,156274397000,0.0825,3.0802e+10,0.0375,0.15621,0.08412,-128866000,5792949000,-5921815000
"209",2002,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",-0.061,1.63961e+11,142787218000,0.0825,3.2873e+10,0.0375,0.16766,0.11451,-103386000,6534405000,-6637791000
"210",2003,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.037,1.80922e+11,144762706000,0.0775,3.4784e+10,0.0375,0.1631,0.16316,-114025000,7105938500,-7219963500
"211",2004,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.166,1.94609e+11,167584099000,0.0775,3.5078e+10,0.0325,0.16723,0.20826,-151526000,7790611500,-7942137500
"212",2005,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.123,2.10301e+11,189630881000,0.0775,3.6045e+10,0.0325,0.19169,0.23915,-155236000,8589355000,-8744591000
"213",2006,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.118,2.28131e+11,211190801000,0.0775,3.8047e+10,0.0325,0.18646,0.23301,-170929000,9407003000,-9577932000
"214",2007,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.191,2.48224e+11,251122682000,0.0775,4.0864e+10,0.0325,0.18537,0.2333,-181574000,10252129000,-10433703000
"215",2008,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",-0.051,2.68324e+11,237915479000,0.0775,4.4236e+10,0.0325,0.18638,0.23558,-182415000,11066832000,-11249247000
"216",2009,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",-0.24,2.94042e+11,178899883000,0.0775,4.51e+10,0.0325,0.19338,0.24294,-186783000,12018620000,-12205403000
"217",2010,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.133,3.08343e+11,201616074000,0.0775,4.4984e+10,0.0325,0.18331,0.24663,-182387000,13154846000,-13337233000
"218",2011,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.217,3.28567e+11,241761791000,0.075,4.3901e+10,0.03,0.18247,0.25807,-227168000,14469427000,-14696595000
"219",2012,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.001,3.40429e+11,236981945000,0.075,4.2599e+10,0.03,0.18764,0.26899,-218082000,15574779000,-15792861000
"220",2013,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.132,3.75019e+11,261989904000,0.075,4.2575e+10,0.03,0.19468,0.27603,-242595000,0,-242595000
"221",2014,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.184,3.94726e+11,301761539000,0.075,4.4958e+10,0.03,0.19539,0.27391,-236968000,0,-236968000
"222",2015,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.024,4.137e+11,302764518000,0.075,4.7458e+10,0.03,0.18507,0.30793,-240623000,0,-240623000
"223",2016,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.006,4.36703e+11,298704002000,0.075,4.9833e+10,0.03,0.18395,0.32944,-238821000,0,-238821000
"224",2017,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.112,4.65046e+11,326498998000,0.075,5.1991e+10,0,0.1901,0.30102,-222275000,0,-222275000
"225",2018,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.086,5.04996e+11,353995501000,0.075,5.3903e+10,0.03,NA,NA,-286979000,NA,NA
"226",2019,"CalPERS - California Public Employees Retirement Fund (CalPERS)*","California",0.067,5.04996e+11,372611433000,0.075,5.3903e+10,NA,NA,NA,-280266000,NA,NA
"227",2001,"Colorado PERA, Local Division Fund*","Colorado",-0.077,1746761000,1601852000,0.0875,436582000,0.055,0.163,0.163,-10645000,52505000,-63150000
"228",2002,"Colorado PERA, Local Division Fund*","Colorado",-0.1179,1966143000,1422948000,0.0875,474760000,0.055,0.1634,0.1639,-10426000,60306000,-70732000
"229",2003,"Colorado PERA, Local Division Fund*","Colorado",0.2406,2379229000,1819240000,0.085,479098000,0.0375,0.1723,0.2198,-10453000,69948000,-80401000
"230",2004,"Colorado PERA, Local Division Fund*","Colorado",0.141,2576988000,2087710000,0.085,549607000,0.0375,0.1695,0.1973,-13500000,81994000,-95494000
"231",2005,"Colorado PERA, Local Division Fund*","Colorado",0.098,3022624000,2377471000,0.085,607217000,0.0375,0.1422,0.1921,-15052000,94963000,-110015000
"232",2006,"Colorado PERA, Local Division Fund*","Colorado",0.157,3288421000,2751071000,0.085,636300000,0.045,0.1431,0.1995,-16328000,107856000,-124184000
"233",2007,"Colorado PERA, Local Division Fund*","Colorado",0.1,3563199000,3014274000,0.085,680442000,0.045,0.139,0.1914,-16683000,122722000,-139405000
"234",2008,"Colorado PERA, Local Division Fund*","Colorado",-0.26,3838083000,2221581000,0.085,718902000,0.045,0.1362,0.2031,-18219000,139393000,-157612000
"235",2009,"Colorado PERA, Local Division Fund*","Colorado",0.174,3850821000,2574275000,0.08,705097000,0.045,0.1044,0.1698,-19648000,155244000,-174892000
"236",2010,"Colorado PERA, Local Division Fund*","Colorado",0.14,4005566000,2883504000,0.08,705265000,0.045,0.101,0.1779,-22942000,171930000,-194872000
"237",2011,"Colorado PERA, Local Division Fund*","Colorado",0.019,4160015000,2883513000,0.08,718169000,0.045,0.0969,0.1862,-22686000,184867000,-207553000
"238",2012,"Colorado PERA, Local Division Fund*","Colorado",0.129,4157621000,3166132000,0.08,523668000,0.0425,0.0929,0.1978,-42941000,209574000,-252515000
"239",2013,"Colorado PERA, Local Division Fund*","Colorado",0.156,4502282000,3508312000,0.075,529003000,0.039,0.099,0.2162,-32480000,222050000,-254530000
"240",2014,"Colorado PERA, Local Division Fund*","Colorado",0.057,4610967000,3751468000,0.075,540468000,0.039,0.106,0.1998,-24436000,233399000,-257835000
"241",2015,"Colorado PERA, Local Division Fund*","Colorado",0.015,4780698000,3660509000,0.075,561518000,0.039,0.1051,0.1992,-20410000,248588000,-268998000
"242",2016,"Colorado PERA, Local Division Fund*","Colorado",0.073,5213052000,3773506000,0.0725,608223000,0.035,0.1036,0.2227,-12938000,264510000,-277448000
"243",2017,"Colorado PERA, Local Division Fund*","Colorado",0.181,5045932000,4283086000,0.0725,632768000,0.035,0.1022,0.1951,-14530000,277273000,-291803000
"244",2018,"Colorado PERA, Local Division Fund*","Colorado",-0.035,5240885000,3971389000,0.0725,660998000,0.03,0.1153,0.2101,-15716000,289884090,-305600090
"245",2019,"Colorado PERA, Local Division Fund*","Colorado",0.0611254700854701,5376165644.68626,4037245298.05112,0.0725,680827940,0.03,0.1153,0.2101,NA,NA,-314768092.7
"246",2001,"Colorado PERA, School Division Fund (PERA)*","Colorado",-0.077,0,0,0,0,0,0.1579,0.2381,0,0,0
"247",2002,"Colorado PERA, School Division Fund (PERA)*","Colorado",-0.1179,0,0,0,0,0,0.1582,0.2384,0,0,0
"248",2003,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.2406,0,0,0,0,0,0.1648,0.2531,0,0,0
"249",2004,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.141,0,0,0,0,0,0.1622,0.2491,0,0,0
"250",2005,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.098,25963972000,31956662000,0.085,3241214000,0.0375,0.1453,0.2406,-114968000,1140981000,-1255949000
"251",2006,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.157,27708682000,21635957000,0.085,3371186000,0.045,0.1387,0.2518,-68493000,1256884000,-1325377000
"252",2007,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.1,29241428000,23043186000,0.085,3618258000,0.045,0.1402,0.2456,-67710000,1373427000,-1441137000
"253",2008,"Colorado PERA, School Division Fund (PERA)*","Colorado",-0.26,31000202000,16415800000,0.085,3804927000,0.045,0.138,0.2675,-65659000,1488995000,-1554654000
"254",2009,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.174,30412815000,18302813000,0.08,3922175000,0.045,0.1175,0.2373,-70910000,1600940000,-1671850000
"255",2010,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.14,31339754000,19870277000,0.08,3900662000,0.045,0.1142,0.256,-79012000,1679881000,-1758893000
"256",2011,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.019,31986199000,19274580000,0.08,3821603000,0.045,0.1108,0.2779,-78543000,1778342000,-1856885000
"257",2012,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.129,32619033000,20676355000,0.08,3819066000,0.0425,0.1088,0.2765,-77154000,1878147000,-1955301000
"258",2013,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.156,35437312000,22740003000,0.075,3938650000,0.039,0.1165,0.2994,-76980000,1976445000,-2053425000
"259",2014,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.057,36386532000,22920607000,0.075,4063236000,0.039,0.1233,0.3036,-77171000,2068180000,-2145351000
"260",2015,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.015,37677153000,22152768000,0.075,4235290000,0.039,0.122,0.3054,-70298000,2163980000,-2234278000
"261",2016,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.073,41352968000,22581046000,0.0725,4349320000,0.035,0.1222,0.348,-65715000,2284090000,-2349805000
"262",2017,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.181,40046215000,25362730000,0.0725,4471357000,0.035,0.12,0.3197,-74637000,2365336000,-2439973000
"263",2018,"Colorado PERA, School Division Fund (PERA)*","Colorado",-0.035,41598400000,23477550000,0.0725,4789503000,0.03,0.1295,0.325,-76035000,2435141300,-2511176300
"264",2019,"Colorado PERA, School Division Fund (PERA)*","Colorado",0.0611254700854701,42597252746.8583,23899796446.8806,0.0725,4933188090,0.03,0.1295,0.325,NA,NA,-2586511589
"265",2001,"Colorado PERA, State Division Fund (PERA)*","Colorado",-0.077,0,0,0,0,0,0.15817,0.23837,0,0,0
"266",2002,"Colorado PERA, State Division Fund (PERA)*","Colorado",-0.1179,0,0,0,0,0,0.15847,0.23867,0,0,0
"267",2003,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.2406,0,0,0,0,0,0.16527,0.25357,0,0,0
"268",2004,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.141,0,0,0,0,0,0.16267,0.24957,0,0,0
"269",2005,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.098,17541744000,31956662000,0.085,2064764000,0.0375,0.14187,0.25277,-114968000,802995000,-917963000
"270",2006,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.157,18246010000,14041260000,0.085,2099325000,0.045,0.14037,0.26497,-65911000,874223000,-940134000
"271",2007,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.1,19390296000,14852029000,0.085,2236518000,0.045,0.13667,0.25957,-56578000,948902000,-1005480000
"272",2008,"Colorado PERA, State Division Fund (PERA)*","Colorado",-0.26,20498668000,10508301000,0.085,2371639000,0.045,0.13447,0.28207,-56716000,1021730000,-1078446000
"273",2009,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.174,19977217000,11611758000,0.08,2384137000,0.045,0.10247,0.24137,-58416000,1097135000,-1155551000
"274",2010,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.14,20356176000,12487105000,0.08,2392080000,0.045,0.09937,0.25817,-68844000,1144426000,-1213270000
"275",2011,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.019,20826543000,12022661000,0.08,2393791000,0.045,0.09568,0.28058,-70090000,1199816000,-1269906000
"276",2012,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.129,21191495000,12797352000,0.08,2384934000,0.0425,0.0969,0.285,-69221000,1261435000,-1330656000
"277",2013,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.156,22843725000,13980460000,0.075,2474965000,0.039,0.103,0.304,-68735000,1318306000,-1387041000
"278",2014,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.057,23408321000,14013947000,0.075,2564670000,0.039,0.1101,0.3036,-61152000,1370821000,-1431973000
"279",2015,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.015,24085671000,13460536000,0.075,2641867000,0.039,0.1093,0.3076,-63567000,1435634000,-1499201000
"280",2016,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.073,25669916000,13626180000,0.0725,2710651000,0.035,0.1087,0.3435,-60137000,1518223000,-1578360000
"281",2017,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.181,24782085000,15223702000,0.0725,2774207000,0.035,0.1072,0.3171,-58696000,1575960000,-1634656000
"282",2018,"Colorado PERA, State Division Fund (PERA)*","Colorado",-0.035,25509852000,13966421000,0.0725,2898827000,0.03,0.1211,0.3287,-65253000,1619215100,-1684468100
"283",2019,"Colorado PERA, State Division Fund (PERA)*","Colorado",0.0611254700854701,25936978021.5423,14043863027.4887,0.0725,2985791810,0.03,0.1211,0.3287,NA,NA,-1735002143
"284",2001,"Connecticut Municipal Employees Retirement Plan*","Connecticut",-0.0368,1238100000,1300349000,0,311300000,0,0,0,0,0,0
"285",2002,"Connecticut Municipal Employees Retirement Plan*","Connecticut",-0.0639,1319700000,1187322000,0,321800000,0,0,0,0,0,0
"286",2003,"Connecticut Municipal Employees Retirement Plan*","Connecticut",0.0249,1378200000,1177321000,0,326400000,0,0,0,0,0,0
